forlag_id;Original tittel;Internasjonal tittel;ISBN-prefiks;Land;Nivå 2023;Nivå 2022;Nivå 2021;Nivå 2020;Nivå 2019;Nivå 2018;Nivå 2017;Nivå 2016;Nivå 2015;Nivå 2014;Nivå 2013;Nivå 2012;Nivå 2011;Nivå 2010;Nivå 2009;Nivå 2008;Nivå 2007;Nivå 2006;Nivå 2005;Nivå 2004;URL;Sist oppdatert
"19250";"Vallentine-Mitchell Publishers";"Vallentine-Mitchell Publishers";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"25021";"Van Haren Publishing";"Van Haren Publishing";"";"Nederland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"http://www.vanharen.net/";"2022-08-04 14:46:30"
"21050";"Vanden Broele Publishers";"Vanden Broele Publishers";"";"Belgia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"http://www.publishers.vandenbroele.be/";"2022-08-04 14:46:30"
"18480";"Vandenhoeck & Ruprecht";"Vandenhoeck & Ruprecht";"978-3-525";"Tyskland";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"https://www.vandenhoeck-ruprecht-verlage.com/verlage/vandenhoeck-ruprecht/";"2022-08-04 14:37:49"
"16328";"Vanderbilt University Press";"Vanderbilt University Press";"978-0-8265";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"http://www.vanderbiltuniversitypress.com/";"2022-08-04 14:46:30"
"25904";"VAS Verlag für Akademische Schriften";"VAS Verlag für Akademische Schriften";"978-3-88864";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"http://www.vasverlag.de";"2022-08-04 14:46:30"
"20264";"Vastapaino";"Vastapaino";"978-951-768";"Finland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"http://www.vastapaino.fi";"2022-08-04 14:46:30"
"22899";"VDE Verlag GmbH";"VDE Verlag GmbH";"";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"";"";"";"";"";"http://www.vde-verlag.de";"2022-08-04 15:22:41"
"22462";"vdf Hochschulverlag AG an der ETH Zürich";"vdf Hochschulverlag AG an der ETH Zürich";"";"Sveits";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"http://www.vdf.ethz.ch/";"2022-08-04 14:46:30"
"21377";"VDM Verlag Dr. Müller Aktiengesellschaft & Co. KG";"VDM Verlag Dr. Müller Aktiengesellschaft & Co. KG";"";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"";"";"";"";"http://www.vdm-publishing.com/";"2022-08-04 14:46:30"
"20256";"Vedams Books";"Vedams Books";"";"India";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"https://www.vedamsbooks.com/anthro.htm";"2022-08-04 14:46:30"
"23484";"Vega forlag";"Vega forlag";"";"Norge";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"http://www.vegaforlag.no";"2022-08-04 14:46:30"
"26743";"Velbrück Wissenschaft";"Velbrück Wissenschaft";"978-3-95832";"Tyskland";"";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.velbrueck-wissenschaft.de";"2022-08-04 14:46:30"
"26619";"Venture Publishing INC";"Venture Publishing INC";"978-1-93947";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"http://www.venturepublish.com/";"2022-08-04 14:46:30"
"26528";"Verbum Akademisk";"Verbum Akademisk";"978-82-543";"Norge";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"http://www.bibel.no/Verbum/Nettbokhandel/Kultur__og__samfunn";"2022-08-04 14:37:49"
"13825";"Verbum Forlag";"Verbum Forlag";"978-82-543";"Norge";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"http://www.verbumforlag.no";"2022-08-04 14:46:30"
"23309";"Verdens hellige skrifter";"Verdens hellige skrifter";"";"Norge";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"http://www.bokklubben.no/SamboWeb/side.do?dokId=5136";"2022-08-04 14:46:30"
"22736";"Vereinalltag Verlag";"Vereinalltag Verlag";"";"Østerrike";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"http://www.vereinalltagverlag.at/de/startseite/";"2022-08-04 14:46:30"
"20374";"Verlag Antike";"Verlag Antike";"978-3-938032";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"http://verlag-antike.de/";"2022-08-04 14:46:30"
"19168";"Verlag Anton Saurwein";"Verlag Anton Saurwein";"978-3-931419";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"http://www.wayeb.org/indexstore.htm?/store.htm";"2022-08-04 14:46:30"
"23126";"Verlag Barbara Budrich";"Verlag Barbara Budrich";"";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"http://budrich.de/";"2022-08-04 14:37:49"
"19087";"Verlag Bertelsmann Stiftung";"Verlag Bertelsmann Stiftung";"978-3-89204";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"http://www.bertelsmann-stiftung.de/cps/rde/xchg/SID-0A000F0A-E6320C16/bst/hs.xsl/publikationen.htm";"2022-08-04 14:46:30"
"24815";"Verlag der Kulturstiftung Sibirien/SEC Publications";"Verlag der Kulturstiftung Sibirien/SEC Publications";"978-3-942883";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"http://www.siberian-studies.org/publications/bika.html";"2022-08-04 14:46:30"
"22778";"Verlag der Weltreligionen";"Verlag der Weltreligionen";"";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"http://www.verlagderweltreligionen.de/";"2022-08-04 14:46:30"
"20903";"Verlag des Römisch-Germanischen Zentralmuseums";"Verlag des Römisch-Germanischen Zentralmuseums";"";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"http://web.rgzm.de/3.html";"2022-08-04 14:46:30"
"24222";"Verlag Dr. Kovac";"Verlag Dr. Kovac";"";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"http://www.verlagdrkovac.de/";"2022-08-04 14:46:30"
"20411";"Verlag Dr. Kovaè";"Verlag Dr. Kovaè";"978-3-8300";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"http://www.verlagdrkovac.de/index.htm";"2022-08-04 14:46:30"
"19161";"Verlag Dr. Köster";"Verlag Dr. Köster";"978-3-89574";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"http://www.verlag-koester.de/";"2022-08-04 14:46:30"
"26460";"Verlag Dr. Rudolf Habelt GMBH";"Verlag Dr. Rudolf Habelt GMBH";"978-3-7749";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"http://www.habelt.de/index.php?id=5";"2022-08-04 14:46:30"
"26977";"Verlag Empirische Pädagogik (VEP)";"Verlag Empirische Pädagogik (VEP)";"978-3-944996";"Tyskland";"";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"https://www.vep-landau.de/";"2022-08-04 14:46:30"
"26898";"Verlag Ernst und Werner Gieseking";"Verlag Ernst und Werner Gieseking";"978-3-7694";"Tyskland";"";"1";"1";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.gieseking-verlag.de/";"2022-08-04 14:46:30"
"21005";"Verlag Fassbaender";"Verlag Fassbaender";"";"Østerrike";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"http://www.fassbaender.com/";"2022-08-04 14:37:49"
"18483";"Verlag Ferdinand Schöningh";"Verlag Ferdinand Schöningh";"978-3-506";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2022-08-04 14:37:49"
"24257";"Verlag Franz Philipp Rutzen";"Verlag Franz Philipp Rutzen";"";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"http://www.rutzen-verlag.de/";"2022-08-04 14:46:30"
"21031";"Verlag Friedrich Pustet";"Verlag Friedrich Pustet";"";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"http://www.pustet.de/verlag/";"2022-08-04 14:46:30"
"21324";"Verlag für Polizeiwissenschaft";"Verlag für Polizeiwissenschaft";"";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"http://www.polizeiwissenschaft.de";"2022-08-04 14:46:30"
"26683";"Verlag für Regionalgeschichte";"Verlag für Regionalgeschichte";"978-3-89534";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.regionalgeschichte.de";"2022-08-04 14:46:30"
"18484";"Verlag Hans Huber";"Verlag Hans Huber";"978-3-456";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2022-08-04 14:46:30"
"26459";"Verlag Hartmut Spenner";"Verlag Hartmut Spenner";"978-3-89991";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"http://www.hartmutspenner.de/verlag";"2022-08-04 14:46:30"
"25266";"Verlag Irena Regener";"Verlag Irena Regener";"";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"http://www.regener-online.de/";"2022-08-04 14:46:30"
"18485";"Verlag J. B. Metzler";"Verlag J. B. Metzler";"978-3-476";"Tyskland";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"https://www.metzlerverlag.de";"2022-08-04 14:37:49"
"20376";"Verlag J.H. Röll";"Verlag J.H. Röll";"";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"http://www.roell-verlag.de/";"2022-08-04 14:46:30"
"20575";"Verlag J.H.W. Dietz Nachf.";"Verlag J.H.W. Dietz Nachf.";"978-3-8012";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"http://www.dietz-verlag.de/";"2022-08-04 14:46:30"
"19635";"Verlag Julius Klinkhardt";"Verlag Julius Klinkhardt";"978-3-7815";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"";"http://www.klinkhardt.de/";"2022-08-04 14:46:30"
"18486";"Verlag Karl Alber";"Verlag Karl Alber";"978-3-495";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2022-08-04 14:46:30"
"16942";"Verlag Königshausen & Neumann";"Verlag Königshausen & Neumann";"978-3-8260";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"http://www.verlag-koenigshausen-neumann.de/";"2022-08-04 14:46:30"
"26549";"Verlag Ludwig";"Verlag Ludwig";"978-3-86935";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"http://www.verlag-ludwig.de/index.php";"2022-08-04 14:46:30"
"18487";"Verlag Marie Leidorf";"Verlag Marie Leidorf";"978-3-89646";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2022-08-04 14:46:30"
"22907";"Verlag Otto Lembeck";"Verlag Otto Lembeck";"";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"http://www.lembeck.de";"2022-08-04 14:46:30"
"19879";"Verlag Otto Sagner";"Verlag Otto Sagner";"978-3-87690";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"http://www.kubon-sagner.de/verlag/verlag.html";"2022-08-04 14:46:30"
"14134";"Verlag Philipp von Zabern";"Verlag Philipp von Zabern";"978-3-8053";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"https://www.wbg-wissenverbindet.de/ueber-uns/verlage/wbg-philipp-von-zabern/";"2022-08-04 14:46:30"
"25293";"Verlag Regionalkultur";"Verlag Regionalkultur";"";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"http://www.verlag-regionalkultur.de";"2022-08-04 14:46:30"
"13487";"Verlag Rüegger Zürich";"Verlag Rüegger Zürich";"";"Sveits";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"http://www.rueggerverlag.ch/page/home/index.cfm";"2022-08-04 14:46:30"
"21032";"Verlag Schnell + Steiner GmbH";"Verlag Schnell + Steiner GmbH";"";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"http://www.schnell-und-steiner.de/";"2022-08-04 14:37:49"
"19515";"Verlag Thomas Dersee, Strahlentelex";"Verlag Thomas Dersee, Strahlentelex";"";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"2022-08-04 14:46:30"
"26543";"Verlag Traugott Bautz";"Verlag Traugott Bautz";"978-3-88309, 978-3-95948";"Tyskland";"";"1";"1";"1";"1";"1";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"http://www.bautz.de/";"2022-08-04 14:46:30"
"21013";"Verlag Vorwerk 8";"Verlag Vorwerk 8";"";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"http://www.vorwerk8.de";"2022-08-04 14:46:30"
"18488";"Verlagsgruppe Beltz";"Verlagsgruppe Beltz";"978-3-7610";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2022-08-04 14:46:30"
"26742";"Vernon Press";"Vernon Press";"978-1-62273";"Spania";"";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"https://vernonpress.com/home";"2022-08-04 14:37:49"
"21491";"Versita";"Versita";"";"Polen";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"http://NA";"2022-08-04 14:46:30"
"13743";"Verso";"Verso";"978-1-85984";"Storbritannia";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"";"http://www.versobooks.com";"2022-08-04 14:46:30"
"18489";"Vervuert Verlag";"Vervuert Verlag";"978-84-8489";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"http://www.hotfrog.de/Firmen/Vervuert-Verlag";"2022-08-04 14:46:30"
"19859";"Veröffentlichungen der Universitäsbibliothek, Essen";"Veröffentlichungen der Universitäsbibliothek, Essen";"978-3-922602";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"2022-08-04 14:46:30"
"25493";"Vestnik Barents-tsentra MGPU";"Vestnik Barents-tsentra MGPU";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"2022-08-04 14:46:30"
"24894";"VGE Verlag GmbH";"VGE Verlag GmbH";"";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"http://www.vge.de";"2022-08-04 14:46:30"
"22606";"ViaSystime";"ViaSystime";"";"Danmark";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"http://www.viaforlag.dk";"2022-08-04 14:46:30"
"22612";"Viborg: Forlaget PUC Viborg";"Viborg: Forlaget PUC Viborg";"";"Danmark";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"2022-08-04 14:46:30"
"19880";"Victoria & Albert Publications";"Victoria & Albert Publications";"978-1-851774";"Storbritannia";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"http://www.vandaprints.com";"2022-08-04 14:46:30"
"24704";"Victoria University Press";"Victoria University Press";"978-0-7055";"New Zealand";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"http://www.victoria.ac.nz/vup/index.aspx";"2022-08-04 14:46:30"
"18924";"Victorian Committee of the Graduate Center";"Victorian Committee of the Graduate Center";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"18769";"Victorian Studies Association of Western Canada";"Victorian Studies Association of Western Canada";"";"Canada";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"19111";"Vidarforlaget AS";"Vidarforlaget AS";"978-82-7990";"Norge";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"";"http://www.vidarforlaget.no/catalog/index.php";"2022-08-04 14:37:49"
"26910";"Viella";"Viella";"978-88-331";"Italia";"";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"https://www.viella.it/";"2022-08-04 14:37:49"
"18490";"Vienna University Press (WUV)";"Vienna University Press (WUV)";"978-3-8470, 978-3-8471, 978-3-85114";"Østerrike";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"https://www.vandenhoeck-ruprecht-verlage.com/verlage/vienna-university-press/";"2022-08-04 14:46:30"
"19079";"Vigmostad & Bjørke";"Vigmostad & Bjørke";"978-82-419-";"Norge";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"http://www.vigmostadbjorke.no";"2022-08-04 14:46:30"
"25304";"Viguera";"Viguera";"";"Spania";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"https://www.viguera.com/";"2022-08-04 14:46:30"
"15313";"Vikingeskibsmuseet";"Vikingeskibsmuseet";"978-87-85180";"Danmark";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"http://www.vikingeskibsmuseet.dk/default.asp?contentsection=contentsection.dk&zcs=";"2022-08-04 14:46:30"
"25458";"Vilnius Gediminas Technical University Press";"Vilnius Gediminas Technical University Press";"";"Litauen";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"http://leidykla.vgtu.lt/";"2022-08-04 14:46:30"
"26749";"Vilniaus universiteto leidykla";"Vilnius University Press";"978-609-459";"Litauen";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.vu.lt/leidyba/en/";"2022-08-04 14:46:30"
"19923";"Virtus InterPress";"Virtus InterPress";"";"Ukraina";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"http://www.virtusinterpress.org/";"2022-08-04 14:46:30"
"26264";"Visor Libros";"Visor Libros";"978-84-9895";"Spania";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"";"";"";"";"";"";"";"";"";"http://www.visor-libros.com/";"2022-08-04 14:46:30"
"18896";"Vita e Pensiero";"Vita e Pensiero";"978-88-343";"Italia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"http://www.vitaepensiero.it/";"2022-08-04 14:46:30"
"26757";"Vitasta";"Vitasta";"978-93-82711";"";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.vitastapublishing.com/";"2022-08-04 14:46:30"
"18942";"Vittorio Klostermann Verlag";"Vittorio Klostermann Verlag";"978-3-465";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"http://www.klostermann.de/";"2022-08-04 14:37:49"
"19888";"Viva Books Private Limited";"Viva Books Private Limited";"978-81-309";"India";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"http://www.vivagroupindia.com/contact.html";"2022-08-04 14:46:30"
"25167";"VNIRO Publishing";"VNIRO Publishing";"";"Russland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"http://ocean.infospace.ru/engl/main.htm";"2022-08-04 14:46:30"
"18884";"Voltaire Foundation";"Voltaire Foundation";"";"Storbritannia";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"24192";"volumina.pl Daniel Krzanowski";"volumina.pl Daniel Krzanowski";"";"Polen";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"http://volumina.pl/";"2022-08-04 14:46:30"
"19113";"Vostochanaya Literatura";"Vostochanaya Literatura";"978-5-02";"Russland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"http://www.vostlit.ru/index.htm";"2022-08-04 14:46:30"
"18491";"VS Verlag für Sozialwissenschaften";"VS Verlag für Sozialwissenschaften";"978-3-8100";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"http://www.vs-verlag.de/";"2022-08-04 14:46:30"
"18492";"VSP International Science Publishers";"VSP International Science Publishers";"978-90-6764";"Canada";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2022-08-04 14:46:30"
"19058";"VU University Press";"VU University Press";"";"Nederland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"0";"";"http://www.vu-uitgeverij.nl";"2022-08-04 14:46:30"
"24017";"VUB Press";"VUB Press";"";"Nederland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"http://www.aspeditions.be/editeur.aspx?editeur_id=G2IM0S8YG5&editeur_level=rayon&langue=en-gb";"2022-08-04 14:46:30"
"26923";"Vulkan-Verlag GmbH";"Vulkan-Verlag GmbH";"978-3-8356";"Tyskland";"";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.vulkan-verlag.de";"2022-08-04 14:46:30"
"26878";"Видавництво Львівської політехніки";"Vydavnitstvo lvivs'koi politechniky";"978-966-02";"Ukraina";"";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://vlp.com.ua/";"2022-08-04 14:46:30"
"20306";"W. Kohlhammer GmbH";"W. Kohlhammer GmbH";"";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"http://www.kohlhammer.de/w_kohlhammer/index.cfm?cfid=2613418&cftoken=85080106";"2022-08-04 14:37:49"
"20433";"W.W. Norton";"W.W. Norton";"978-0-393";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"http://www.wwnorton.com/";"2022-08-04 14:46:30"
"22851";"Wachholtz Verlag";"Wachholtz Verlag";"978-3-529";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"https://www.wachholtz-verlag.de/en/home/";"2022-08-04 14:46:30"
"18542";"Wageningen Academic Publishers";"Wageningen Academic Publishers";"978-90-74134";"Nederland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"http://www.wageningenacademic.com";"2022-08-04 14:37:49"
"18746";"Wagner College";"Wagner College";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"22599";"Walker Art Center Publications";"Walker Art Center Publications";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"http://shop.walkerart.org/?ck=PAYWKGHUVD&pk=5ACB1F23AD&LU_Details=0&CatalogID=231&section=Product";"2022-08-04 14:46:30"
"26800";"Walking Tree Publishers";"Walking Tree Publishers";"978-3-905703";"Storbritannia";"";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.walking-tree.org/";"2022-08-04 14:37:49"
"18930";"Wallace Stevens Society";"Wallace Stevens Society";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"18696";"Wallflower Press";"Wallflower Press";"978-1-904764, 978-1-905674, 978-1-906660";"Storbritannia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"http://www.wallflowerpress.co.uk/";"2022-08-04 14:46:30"
"19215";"Wallstein Verlag";"Wallstein Verlag";"978-3-89244";"Tyskland";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"";"http://www.wallstein-verlag.de/";"2022-08-04 14:37:49"
"18493";"Walter de Gruyter (De Gruyter)";"Walter de Gruyter (De Gruyter)";"978-3-11";"Tyskland";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"http://www.degruyter.com/";"2022-08-04 15:22:41"
